Dates;Andorre;Émirats arabes Unis;Afghanistan;Antigua-et-Barbuda;Anguilla;Albanie;Arménie;Angola;Argentine;Autriche;Australie;Aruba;Azerbaïdjan;Bosnie-Herzégovine;Barbade;Bangladesh;Belgique;Burkina Faso;Bulgarie;Bahreïn;Burundi;Bénin;Bermudes;Brunei;Bolivie;Bonaire;Brésil;Bahamas;Bhoutan;Botswana;Biélorussie;Belize;Canada;République démocratique du Congo;République centrafricaine;Congo;Suisse;Côte d’Ivoire;Chili;Cameroun;Chine;Colombie;Costa Rica;Cuba;Cap Vert;Curaçao;Chypre;République tchèque;Allemagne;Djibouti;Danemark;Dominique;République dominicaine;Algérie;Équateur;Estonie;Égypte;Sahara occidental;Grèce;Erythrée;Espagne;Éthiopie;Finlande;Fidji;Îles Malouines;Îles Féroé;France;Gabon;Grenade;Géorgie;Guernesey;Ghana;Gibraltar;Groeland;Gambie;Guinée;Guinée équatoriale;Guatemala;Guam;Guinée Bissau;Guyana;Honduras;Croatie;Haïti;Hongrie;Indonésie;Irlande;Israël;Île de Man;Inde;Irak;Iran;Islande;Italie;Jersey;Jamaïque;Jordanie;Japon;Kenya;Kirghizistan;Cambodge;Comores;Saint-Kitts-et-Nevis;Corée du Sud;Koweït;Îles Caïmans;Kazakhstan;Laos;Liban;Sainte Lucie;Liechtenstein;Sri Lanka;Liberia;Lesotho;Lituanie;Luxembourg;Lettonie;Libye;Maroc;Monaco;Moldavie;Monténégro;Madagascar;Macédoine du Nord;Mali;Birmanie;Mongolie;Îles Mariannes du Nord;Mauritanie;Montserrat;Malte;Maurice;Maldives;Malawi;Mexique;Malaisie;Mozambique;Namibie;Nouvelle Calédonie;Niger;Nigeria;Nicaragua;Pays-Bas;Norvège;Népal;Nouvelle-Zélande;Oman;Panama;Perou;Polynésie française;Papouasie-Nouvelle-Guinée;Philippines;Pakistan;Pologne;Porto Rico;Palestine;Portugal;Paraguay;Qatar;Roumanie;Serbie;Russie;Rwanda;Arabie saoudite;Seychelles;Soudan;Suède;Singapour;Slovénie;Slovaquie;Sierra Leone;Saint-Marin;Sénégal;Somalie;Suriname;Soudan-du-Sud;Sao-Tomé-et-Principe;Salvador;Saint-Martin;Syrie;Eswatini;Îles Turques-et-Caïques;Tchad;Togo;Thaïlande;Tadjikistan;Timor oriental;Tunisie;Turquie;Trinidad et Tobago;Taïwan;Tanzanie;Ukraine;Ouganda;Royaume-Uni;États-Unis;Uruguay;Ouzbékistan;Vatican;Saint-Vincent-et-les-Grenadines;Venezuela;Îles Vierges britanniques;Îles Vierges américaines;Vietnam;Kosovo;Yémen;Afrique du Sud;Zambie;Zimbabwe
6/18/20;0;2;13;0;0;1;7;1;35;6;0;0;7;0;0;43;7;0;3;2;0;0;0;0;20;0;1269;0;0;0;6;0;41;3;4;0;0;2;232;0;0;63;0;0;0;0;0;2;26;0;0;0;18;11;37;0;84;0;2;0;0;2;0;0;0;0;28;1;0;0;0;8;0;0;0;0;0;14;0;0;0;6;0;2;1;45;1;0;0;334;61;120;0;43;0;0;0;4;2;1;0;0;0;1;3;0;12;0;0;0;0;0;0;0;0;0;2;0;1;0;10;0;0;9;1;0;0;0;0;0;0;0;0;0;770;0;0;0;0;1;14;0;4;1;1;0;2;13;201;0;0;5;118;14;0;0;1;0;2;14;1;194;0;39;0;10;102;0;0;0;0;0;3;0;0;1;0;4;0;1;0;0;0;0;0;1;0;1;19;0;0;0;31;0;184;754;0;0;0;0;;0;0;0;0;29;49;0;0
6/19/20;0;3;42;0;0;1;10;0;16;1;0;0;6;0;0;38;5;0;6;6;0;2;0;0;18;0;1238;0;0;0;7;0;46;2;1;0;0;0;226;6;0;86;0;1;0;0;1;1;16;0;2;0;2;12;80;0;88;0;1;0;1179;2;0;0;0;0;28;2;0;0;0;0;0;0;0;0;0;17;0;0;0;7;0;2;0;63;4;0;0;336;83;87;0;66;0;0;0;0;10;1;0;2;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;6;0;0;0;0;2;0;0;0;0;2;667;0;0;0;0;0;6;0;4;1;2;0;3;5;204;0;0;8;136;30;0;0;1;0;4;22;1;312;0;48;0;0;12;0;0;0;0;0;3;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;21;0;0;0;23;0;137;717;0;0;0;0;1;0;0;0;0;4;63;0;0
6/20/20;0;2;2;0;0;3;13;1;50;0;0;0;4;1;0;45;4;0;3;2;0;0;0;0;18;0;1206;0;0;0;2;0;46;4;0;0;0;1;252;18;0;95;0;0;1;0;0;1;10;2;0;0;12;14;69;0;79;0;1;0;7;7;0;0;0;0;14;2;0;0;0;4;0;0;0;1;20;34;0;0;0;6;0;3;2;34;0;1;0;375;69;120;0;47;1;0;0;17;2;3;0;0;0;0;5;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;6;1;0;0;0;0;0;0;0;0;0;647;0;0;0;0;0;12;0;3;0;0;0;6;10;199;0;0;14;153;18;0;0;3;0;7;11;1;182;0;45;0;19;0;0;0;0;2;0;3;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;23;0;0;0;19;0;173;678;0;0;0;0;2;0;0;0;0;3;94;0;0
6/21/20;0;1;21;0;0;1;18;0;13;0;0;0;5;1;0;37;3;0;6;3;0;0;0;0;25;0;1022;0;0;0;10;0;64;3;4;1;0;0;202;0;1;81;0;0;0;0;0;1;0;0;0;0;8;12;43;0;89;0;1;0;1;0;0;0;0;0;16;0;0;0;0;15;0;0;1;0;0;31;0;2;0;9;0;1;0;56;1;1;0;306;88;115;0;49;0;0;0;0;2;2;0;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;11;1;0;0;0;13;0;0;0;0;0;387;0;0;0;0;0;19;0;8;0;0;0;3;8;201;0;0;20;119;12;0;0;1;0;1;16;1;30;0;46;0;15;0;0;0;0;0;0;3;0;0;3;0;5;0;0;1;0;0;0;0;1;0;0;22;0;0;0;9;0;130;607;1;0;0;0;3;0;0;0;1;3;46;0;2
6/22/20;0;1;12;0;0;1;10;1;19;2;0;0;6;0;0;39;9;0;0;3;0;2;0;0;33;0;641;0;0;0;3;0;20;6;0;0;2;2;184;1;0;111;0;0;0;0;0;0;3;0;0;0;7;8;24;0;87;0;0;0;1;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;17;0;0;0;5;0;0;2;36;0;1;0;445;87;116;0;24;0;0;0;1;2;3;0;0;0;0;7;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;9;0;1;5;2;0;0;0;0;0;0;0;0;3;1044;0;1;0;0;0;12;0;1;0;1;0;3;8;184;0;0;19;89;10;2;0;2;0;4;12;1;109;0;37;0;0;0;0;0;0;2;0;2;2;0;0;0;9;0;0;0;0;0;0;0;0;0;0;23;0;0;0;8;0;43;256;0;0;0;0;0;0;0;0;1;2;53;0;0
6/23/20;0;1;17;0;0;0;12;0;32;0;0;0;7;1;0;38;12;0;8;2;0;0;0;0;47;0;654;0;0;0;5;0;6;5;7;9;0;3;23;2;0;73;0;0;0;0;0;0;10;3;2;0;7;7;0;0;85;0;0;0;1;1;1;0;0;0;23;5;0;0;0;0;0;0;0;0;0;16;0;2;0;32;0;0;1;35;2;1;0;312;67;119;0;23;0;0;0;2;2;1;0;0;0;1;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;9;0;0;0;0;3;0;0;0;0;0;759;0;0;0;0;0;7;0;0;4;0;0;6;20;0;0;0;8;105;3;0;0;4;0;1;11;1;95;0;40;0;12;69;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24;0;0;0;10;0;15;427;0;0;0;0;2;0;0;0;1;1;61;0;0
6/24/20;0;2;20;0;0;1;14;1;6;3;0;0;6;1;0;43;4;0;1;2;0;0;0;0;26;0;1374;0;0;0;6;0;18;0;7;0;0;4;3;5;1;94;0;0;0;0;0;3;19;1;1;0;6;9;51;0;87;0;0;0;2;0;0;0;0;0;57;0;0;0;0;10;0;0;0;2;0;35;0;0;0;10;0;1;0;35;3;1;0;465;84;121;0;18;0;0;0;8;3;1;0;2;0;0;4;0;7;0;0;0;0;0;0;0;1;0;0;7;0;0;10;0;0;4;0;0;0;0;0;0;0;0;0;0;793;0;0;0;0;0;8;10;5;0;0;0;3;15;359;0;0;9;60;16;0;0;6;0;0;16;1;153;0;39;0;15;39;0;2;0;0;0;3;0;1;1;0;6;0;0;1;0;0;0;0;0;0;0;27;0;0;0;23;0;171;826;0;0;0;0;0;0;0;0;1;4;111;7;0
6/25/20;0;2;21;0;0;2;11;0;36;0;1;0;7;1;0;37;3;0;1;2;0;0;0;0;30;0;1185;0;0;0;5;0;30;0;1;0;2;0;226;5;0;87;0;0;0;0;0;4;13;3;0;0;16;8;35;0;85;0;0;0;3;3;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;19;0;0;0;12;0;3;3;38;6;0;0;418;79;133;0;-31;0;0;0;5;2;1;0;0;0;1;3;0;2;0;1;0;0;0;0;0;1;0;0;1;2;0;5;0;1;8;1;0;0;0;3;0;0;0;0;0;965;0;0;0;0;0;9;0;2;1;0;0;2;11;182;0;0;18;148;21;0;0;3;0;5;16;0;154;0;41;0;0;48;0;0;0;1;0;4;0;1;1;1;13;0;0;0;0;0;1;0;0;0;0;24;0;0;0;16;0;154;751;1;0;0;0;3;0;0;0;2;13;103;0;0
6/26/20;0;1;36;0;0;2;13;0;39;5;1;0;6;2;0;39;5;0;2;2;0;1;0;0;37;0;1141;0;0;0;5;0;20;7;2;1;0;0;172;0;1;163;0;0;0;0;0;2;21;0;0;0;7;9;34;0;83;0;1;0;8;3;0;0;0;0;21;1;0;0;0;0;0;0;0;0;0;22;0;0;0;9;0;4;1;47;1;1;0;407;107;134;0;34;0;0;0;1;2;0;0;0;0;0;2;0;11;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;6;1;0;0;0;5;0;0;0;0;1;718;0;0;0;0;0;7;0;3;0;3;0;2;17;175;0;0;8;59;16;2;0;6;0;2;10;1;92;0;41;0;8;21;0;0;0;0;0;1;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;21;0;0;0;16;0;149;2437;0;1;0;0;1;0;0;0;2;14;87;0;0
6/27/20;0;2;8;0;0;2;10;0;43;0;0;0;7;3;0;40;2;0;4;7;0;0;0;0;21;0;990;0;0;0;6;0;4;7;0;0;0;2;165;0;0;157;0;0;2;0;0;0;6;0;1;0;14;7;63;0;87;0;0;0;3;8;1;0;0;0;26;0;0;0;0;8;0;0;0;0;0;49;0;0;0;45;0;2;1;63;3;5;0;384;122;0;0;30;0;0;0;2;5;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;13;0;0;3;0;0;0;0;0;0;0;0;0;1;719;0;0;0;0;0;5;0;3;0;1;0;9;11;178;0;0;12;73;17;0;0;6;0;3;14;1;176;0;46;0;16;50;0;0;0;3;0;4;0;0;0;0;10;0;1;0;0;0;0;0;0;0;0;19;0;0;0;19;0;184;623;0;0;0;0;2;0;0;0;2;5;48;3;0
6/28/20;0;1;20;0;0;2;6;0;40;2;0;0;6;2;0;34;8;0;1;0;0;0;0;0;36;0;1109;0;0;0;4;0;8;0;5;2;0;4;279;0;0;128;0;1;2;0;0;2;3;0;0;0;6;7;18;0;88;0;0;0;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;34;0;2;0;8;0;2;0;37;4;3;0;410;101;234;0;8;0;0;0;0;4;1;0;0;0;0;3;0;23;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;0;9;0;0;0;0;1;0;0;0;0;0;602;0;0;0;0;0;4;0;2;0;0;0;6;17;196;0;0;12;83;6;1;1;6;2;1;10;2;188;0;37;0;0;0;0;0;0;0;0;4;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;17;0;0;0;24;0;100;500;0;0;0;0;1;0;0;0;4;3;73;0;0
6/29/20;0;2;18;0;0;2;7;1;10;2;0;0;5;3;0;43;5;0;3;5;0;2;0;0;44;0;552;0;0;0;6;0;6;8;0;0;0;2;162;0;0;167;3;0;0;0;0;1;4;0;0;0;8;5;5;0;81;0;0;0;3;4;0;0;0;0;0;0;0;0;0;9;0;0;0;1;0;21;0;0;0;0;0;4;3;34;1;1;0;380;96;144;0;22;0;0;0;1;2;3;0;0;0;0;4;0;10;0;1;0;0;0;0;0;0;0;0;3;1;0;9;2;2;9;1;0;0;0;0;0;0;0;0;0;267;0;0;0;0;0;7;0;0;0;1;0;4;12;182;0;0;8;49;3;1;1;3;0;0;23;3;104;0;40;0;0;0;0;0;0;1;0;3;0;1;0;0;12;0;0;3;0;0;0;0;0;0;0;15;0;0;0;19;0;36;265;1;2;0;0;2;0;0;0;1;6;43;1;0
6/30/20;0;1;12;0;0;3;10;0;63;1;0;0;8;1;0;45;3;0;4;1;0;3;0;0;57;0;692;0;0;0;4;0;44;10;2;0;0;0;66;0;0;117;0;0;0;0;0;0;12;1;1;0;7;8;73;0;83;0;0;0;9;5;0;0;0;0;35;2;0;0;0;0;0;0;0;0;0;19;0;0;0;6;0;1;4;51;0;1;0;418;83;162;0;6;0;0;0;0;1;7;0;0;0;0;2;0;5;0;0;0;0;0;2;0;0;0;0;0;4;0;6;0;2;12;1;0;0;0;6;0;0;0;0;1;473;0;1;0;0;0;8;0;2;0;1;0;6;16;187;0;0;11;137;6;0;1;4;1;3;22;4;93;0;48;0;0;30;0;0;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;18;0;25;336;0;2;0;0;4;0;0;0;0;2;73;0;1
7/1/20;0;1;13;0;0;4;10;2;27;2;0;0;7;2;0;64;8;0;7;3;0;2;0;0;52;0;1280;0;0;0;5;0;25;2;0;0;2;2;113;0;0;111;1;0;3;0;0;1;12;1;0;0;14;7;25;0;81;0;1;0;8;0;0;0;0;0;30;0;0;0;0;0;0;0;0;2;0;27;0;3;0;12;0;0;0;71;1;1;0;507;104;147;0;23;0;0;0;2;4;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;9;1;0;4;1;0;0;0;0;0;0;0;1;2;648;0;0;0;0;0;17;9;6;1;0;0;7;11;173;0;0;11;91;19;0;1;8;1;0;17;3;154;0;50;0;0;23;0;0;0;0;0;4;0;0;0;0;10;0;0;0;1;0;0;0;0;0;0;16;0;0;0;12;0;155;1270;0;2;0;0;3;0;0;0;2;8;128;2;0
7/2/20;0;1;28;0;0;3;6;2;44;0;0;0;7;2;0;41;2;0;2;5;0;0;0;0;78;0;1038;0;0;0;6;0;0;5;0;1;1;0;65;0;0;136;1;0;0;0;0;0;9;1;1;0;7;8;49;0;81;0;0;0;5;0;0;0;0;0;18;0;0;0;0;5;0;0;0;0;0;44;0;0;1;45;1;2;1;58;2;2;0;434;107;141;0;21;0;0;0;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;2;4;0;0;0;0;0;0;0;0;0;0;741;0;0;0;0;0;13;0;2;1;1;0;9;14;183;0;0;4;78;14;0;2;3;2;2;16;4;216;1;49;0;30;37;0;0;0;0;0;4;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;19;0;0;0;14;0;176;652;1;0;0;0;3;0;0;0;3;6;92;6;0
7/3/20;0;1;33;0;0;4;10;2;34;0;0;0;8;1;0;38;5;0;0;2;0;0;0;0;70;0;1252;0;0;0;7;0;51;1;1;0;1;0;167;0;0;171;0;0;0;0;0;2;9;0;0;0;11;8;63;0;86;0;0;0;17;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;19;26;0;0;1;49;2;3;1;53;0;3;0;379;110;148;0;30;0;0;0;1;3;14;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;11;1;2;15;1;0;0;0;3;0;0;0;1;0;679;0;0;0;0;1;13;0;3;0;1;0;3;22;185;0;0;4;78;15;0;0;8;0;3;20;6;147;0;54;0;0;41;0;0;0;0;0;5;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;17;0;0;0;12;0;89;678;0;1;0;0;3;0;0;0;1;7;95;0;0
7/4/20;0;1;12;0;0;3;8;1;52;0;0;0;7;2;0;42;2;0;7;1;0;0;0;0;49;0;1290;0;0;0;7;0;21;0;0;3;0;2;131;0;0;136;1;0;0;0;0;1;7;0;0;0;10;9;61;0;81;0;0;0;0;0;0;0;0;0;18;2;0;0;0;0;0;0;0;0;0;37;0;0;0;14;2;0;1;49;2;1;0;442;102;154;0;15;0;0;1;1;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;12;0;2;0;0;0;0;0;0;0;0;0;0;0;654;0;0;0;0;0;12;0;2;0;1;0;5;31;181;0;0;6;68;15;1;4;11;0;3;21;11;176;0;50;0;2;9;0;0;0;2;0;4;0;0;0;0;19;0;1;2;0;0;0;0;0;0;0;19;0;0;0;27;0;136;694;0;2;0;0;2;0;0;0;0;10;108;0;0
7/5/20;0;3;7;0;0;2;7;1;16;0;0;0;6;0;0;29;3;0;2;2;0;0;0;0;58;0;1091;0;0;0;6;0;11;6;0;0;0;2;141;0;0;165;0;0;1;0;0;-1;2;0;0;0;11;9;69;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;40;0;1;0;24;1;3;1;53;1;4;0;613;106;148;0;21;0;0;0;0;5;10;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;1;3;13;1;0;0;0;0;0;0;0;0;1;523;0;1;0;0;0;6;0;6;0;2;0;10;22;186;0;0;10;93;5;1;1;7;1;2;23;8;168;0;56;0;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;20;0;0;0;15;0;67;242;0;2;0;0;3;0;0;0;0;2;74;0;1
7/6/20;0;2;38;0;0;2;7;0;37;1;0;0;9;3;0;55;2;0;5;0;0;0;0;0;56;0;602;0;0;0;5;0;10;0;0;0;0;2;116;15;0;122;1;0;1;0;0;-3;4;0;0;0;8;6;12;0;63;0;0;0;3;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;27;0;0;1;10;0;0;0;82;0;1;0;425;105;163;0;7;0;0;0;0;1;4;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;5;0;0;7;1;0;0;0;1;0;0;0;1;2;273;0;1;0;0;0;11;0;1;0;0;0;10;27;177;0;0;0;50;5;0;4;9;0;5;19;5;134;0;58;0;4;0;0;0;0;0;0;4;0;0;0;0;7;0;3;0;0;0;0;0;1;0;0;19;0;0;0;22;0;22;271;0;4;0;0;2;0;0;0;11;1;173;0;0
7/7/20;0;1;56;0;0;3;12;0;33;0;2;0;8;3;0;44;1;0;4;1;0;0;0;0;42;0;620;0;0;0;6;0;9;1;4;0;0;1;76;2;0;146;4;0;0;0;0;2;8;0;1;0;10;7;40;0;79;0;0;0;4;13;0;0;0;0;27;2;0;0;0;7;0;0;1;0;0;34;0;0;1;17;0;0;0;70;0;7;0;467;94;160;0;8;0;0;0;1;4;7;0;0;0;2;5;0;76;0;0;0;0;0;2;0;0;0;0;5;0;0;10;0;4;5;0;0;0;0;0;0;0;0;1;0;480;0;0;0;0;0;9;0;1;0;1;0;5;23;183;0;0;13;77;4;0;1;6;0;5;18;6;135;0;52;0;0;13;0;0;0;0;0;3;0;0;2;0;6;0;1;0;0;0;0;0;0;0;0;16;0;0;0;13;0;16;359;1;3;0;0;4;0;0;0;9;7;111;0;1
7/8/20;0;2;16;0;0;2;18;0;79;0;0;0;7;10;0;55;3;0;4;0;0;0;0;0;54;0;1254;0;0;0;7;0;18;0;0;0;0;0;50;29;0;149;0;0;1;0;0;1;12;0;2;0;17;9;52;0;67;0;1;0;4;3;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;23;0;0;0;21;0;4;0;68;2;4;0;482;118;200;0;30;0;0;0;2;3;13;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;8;3;0;5;0;0;0;0;0;0;0;0;0;5;895;0;0;0;0;0;15;8;4;0;0;0;6;29;180;0;0;6;83;7;2;1;9;0;1;31;13;198;0;49;0;14;14;0;0;0;1;0;1;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;19;0;0;0;21;0;155;1174;0;3;0;0;3;0;0;0;4;3;192;12;0
7/9/20;0;1;1;0;0;2;14;2;52;0;0;0;9;1;0;46;1;0;5;2;0;2;0;0;47;0;1223;0;0;0;7;0;26;2;0;3;0;3;139;0;0;168;1;0;0;0;0;0;12;0;0;0;8;10;27;0;75;0;0;0;5;1;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;49;0;0;0;17;1;6;0;50;0;2;0;487;94;153;0;15;0;0;0;1;2;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;11;0;0;8;1;0;0;0;5;0;0;0;1;1;782;0;0;0;0;0;15;0;3;0;0;0;9;20;181;0;0;5;61;14;2;3;2;0;4;18;11;173;0;42;0;14;35;0;0;0;0;0;4;0;3;0;0;6;0;0;0;0;0;0;0;1;0;0;22;0;0;0;23;0;126;829;0;6;0;0;4;0;0;0;3;3;100;0;0
7/10/20;0;1;20;0;0;0;11;1;53;0;0;0;10;6;0;41;2;0;3;3;0;0;0;0;61;0;1220;0;0;0;6;0;12;4;0;0;0;1;109;0;0;187;1;0;1;0;0;1;6;1;0;0;13;10;39;0;53;0;0;0;2;0;0;0;0;0;14;0;0;0;0;0;0;0;0;2;0;39;0;0;0;10;1;0;2;58;0;4;0;475;103;221;0;12;0;0;0;1;4;6;0;0;0;1;3;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;10;2;0;2;0;0;0;0;4;0;0;0;0;4;730;0;1;0;0;0;5;0;0;1;0;0;3;20;181;0;0;4;75;9;0;2;13;0;4;17;11;176;0;41;0;5;18;0;0;0;0;0;2;0;0;0;1;8;0;0;3;0;0;0;0;0;0;0;18;0;0;0;21;0;85;982;0;5;0;0;5;0;0;0;4;10;118;0;3
7/11/20;0;1;37;0;0;2;13;1;42;0;0;0;8;2;0;37;0;0;0;1;0;0;0;0;64;0;1214;0;0;0;5;0;10;0;1;0;0;2;99;0;0;211;1;0;0;0;0;0;6;0;0;0;22;8;44;0;85;0;0;0;0;4;0;0;0;0;25;0;0;0;0;6;0;0;0;1;0;47;0;0;0;46;2;12;2;52;1;3;0;519;78;142;0;12;0;0;0;0;8;3;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;2;1;0;11;0;1;6;1;0;0;0;5;0;0;0;0;2;665;0;0;1;0;0;20;0;0;0;0;0;8;24;186;0;0;42;65;11;0;3;2;0;4;13;18;174;0;51;0;8;26;0;0;0;0;0;2;0;1;1;0;6;0;2;1;0;0;0;0;1;0;0;23;0;0;0;18;0;48;806;0;3;0;0;3;0;0;0;8;3;140;0;1
7/12/20;0;2;16;0;0;4;6;2;61;0;1;0;6;3;0;30;2;0;0;0;0;3;0;0;52;0;1071;0;0;0;5;0;14;0;0;0;0;1;100;0;0;194;2;1;0;0;0;0;3;0;0;0;16;8;48;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;1;21;1;4;2;66;2;3;0;551;95;188;0;7;0;0;0;0;3;7;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;4;0;8;0;0;0;0;0;0;0;0;0;2;539;1;0;0;0;0;15;0;0;0;3;0;4;30;182;0;0;12;74;6;8;2;8;1;0;24;12;188;1;30;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;21;0;0;0;27;0;148;717;1;2;0;0;2;0;0;0;7;1;111;0;5
7/13/20;0;2;0;0;0;4;8;1;8;2;1;0;8;2;0;47;4;0;6;5;0;0;0;0;53;0;631;0;0;0;5;0;10;0;0;0;0;2;98;0;0;188;2;0;0;0;0;0;1;0;0;0;17;7;16;0;89;0;0;0;3;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;47;0;0;0;3;1;0;0;71;0;8;0;500;95;194;0;9;0;0;0;0;1;15;0;0;0;0;4;0;111;0;0;0;0;0;4;1;0;1;0;1;5;0;2;0;1;7;0;0;0;0;0;0;0;0;0;5;276;0;0;0;0;0;16;0;0;0;0;0;9;16;188;0;0;162;69;3;0;5;6;1;1;13;11;130;0;42;0;0;0;0;0;0;0;0;3;1;0;0;0;13;0;0;2;0;1;0;0;0;0;0;19;0;0;0;11;0;21;391;1;4;0;0;4;0;0;0;1;52;108;0;0
7/14/20;0;1;2;0;0;2;8;0;85;0;0;0;7;4;0;39;0;0;8;0;0;0;0;0;59;0;733;0;0;0;4;0;7;1;0;0;0;0;45;0;1;148;1;0;0;0;0;1;4;0;1;0;6;7;16;0;77;0;0;0;3;1;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;25;0;0;0;15;0;2;0;50;0;3;0;553;100;203;0;13;0;0;0;0;12;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0;7;1;2;3;0;0;0;0;3;0;0;0;0;1;443;0;0;0;0;0;4;0;0;1;0;0;2;23;184;0;0;65;54;5;0;4;2;3;2;17;12;104;0;20;0;7;10;0;0;0;0;0;2;0;0;0;0;11;0;3;0;0;0;0;0;0;0;0;19;0;0;0;15;0;11;400;0;3;0;0;4;0;0;0;6;7;93;0;1
7/15/20;0;1;33;0;0;2;11;0;23;1;0;0;6;1;0;33;3;0;7;2;0;0;0;0;32;0;1300;0;0;0;6;0;8;0;0;0;2;3;45;0;0;170;5;0;0;0;0;2;3;0;0;0;7;10;67;0;73;0;0;0;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;1;0;18;0;2;0;54;0;6;0;582;95;179;0;17;0;0;0;2;5;11;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;2;2;0;9;1;2;4;0;0;0;0;2;0;0;0;1;1;878;0;0;1;0;0;10;8;0;0;0;0;14;28;175;0;0;4;66;12;2;6;6;0;1;30;13;175;0;40;0;0;9;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;20;0;0;0;14;0;138;861;0;4;0;0;3;0;0;0;0;6;174;40;0
7/16/20;0;0;49;0;0;4;15;1;124;1;3;0;7;8;0;33;5;0;6;6;0;0;0;0;44;0;1233;0;0;0;6;0;12;2;0;1;0;0;117;0;2;189;4;0;0;0;0;0;7;0;0;0;19;12;28;0;59;0;0;0;3;7;0;0;0;0;91;0;0;0;0;0;0;0;0;1;0;48;0;0;1;18;0;2;0;87;2;9;0;606;87;199;0;13;0;0;0;1;7;7;0;0;0;2;3;0;0;0;1;0;0;0;15;0;0;0;0;1;2;0;1;0;4;4;0;0;0;0;0;0;0;0;0;3;579;0;0;0;0;1;6;0;1;0;1;0;8;22;188;0;0;11;40;6;2;0;8;0;1;21;11;156;0;42;0;11;27;0;0;0;0;0;3;0;0;0;0;20;0;1;0;0;0;0;0;0;0;0;17;0;0;0;15;0;85;953;0;4;0;0;4;0;0;0;4;3;107;0;1
